album_id~album_name~album_type~album_release_date~album_total_tracks~album_label~album_popularity
6uVgeP03fiAhjy23TVWKzS~Saveiro~single~2024-07-25~1~Sony Music Entertainment~75
73vfz6Szer7i3GFIesix6l~Tu hai kahan~single~2023-10-16~1~Sony Music Entertainment~71
44MHvpU3h9Wp6SxhsC9GOK~São Paulo~single~2024-10-31~1~XO / Republic Records~81
2DNzidacofd4SvmOyj620R~Bhool Bhulaiyaa 3~single~2024-10-23~5~T-Series~70
4aDHZ1X3DFmHBVV4RkNNaN~Nem Ligo Pro Amor~single~2024-08-30~1~EDITORA E GRAVADORA A BASE RECORDS~72
6tqG51134jDxxuWMaEgn8O~Constantly~single~2024-08-28~1~Azuri~64
1sxOavrEVy7krHpcbCsiJi~Supersonic~single~2024-08-12~3~PLEDIS Entertainment~65
3AbzaZmgL010EmQ79G48IG~Skrr (feat. GISELLE)~single~2024-11-20~1~KC~51
019J7AS3BBfPXy8rV3ZTJO~Ceinture noire~album~2018-03-23~39~Play Two~67
03guxdOi12XJbnvxvxbpwG~Submarine~album~2024-05-31~14~Nice Life/Atlantic~84
4fkmsXc6PvWwgNJJ5yzW4E~Quem Quer F1 Com o G?~album~2024-10-25~16~MC GP & GR6~69
2fJHuylS0WyxccTNW1nwU9~Finally Famous Too~album~2024-09-27~10~Dlala Records (PTY) Ltd~61
1rQZODajANwqhegpEuCYk4~Cherish (My Love) (Remixes)~single~2024-10-28~7~BELIFT LAB~70
60rg9NAmtNCkIcculZeX5n~Minimum ça~single~2024-08-09~1~ELEVA~70
2rIGm59XDgX2eYwiOWtFgV~Despójate Vol.2~single~2024-10-03~1~Impronta Music~65
3BGU0BqGwBkYDHpfCWFm7I~Making Memories~album~2023-08-18~9~WM Canada~79
5Z9fgbNT54fpXKYRvhwMw5~Fliegen~single~2024-11-22~1~Jive~56
1pw0xzpe4O0OMohBwau50L~Bhediya (Original Motion Picture Soundtrack)~single~2022-12-06~5~Zee Music Company~69
0YjBn2M1uYiV6iOVqK9WTD~Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza)~single~2024-07-03~1~New Money Gang Records~58
2zsRRXZwCOTRvF8r2m7TRv~Tu Foto~single~2024-05-16~1~Q' Lokura~66
34wa3zf2prXFMk47t9zHFG~Merry Christmas From Brenda Lee~album~1964-10-19~12~MCA Nashville~81
30M4RbTzpc2lH3OdSwJTgu~RECOMMENCE-MOI~album~2024-05-24~11~999 Productions / Parlophone~70
3NoP1ifIejWkGSDsO9T2xH~The Nat King Cole Story~album~1961-09-25~36~Capitol Records~71
0Lo0mXzAAVAjuxyuYHWVZ1~Fortaleza (Ao Vivo)~album~2024-08-22~14~M Show~70
2F1gMtjzItjOoTMgp9qakV~Tere Bina Na Guzara E~single~2024-09-26~1~Speed Records~70
4ahg47diWPOQ6d6C8e6PHI~Badlapur (Original Motion Picture Soundtrack)~album~2014-12-09~8~Eros Now Music~72
5pSk3c3wVwnb2arb6ohCPU~GOLDEN~album~2023-11-03~11~BIGHIT MUSIC~91
4pyoXX9xto4oG6LaDpHr6e~больно~single~2024-05-17~1~KOALA MUSIC~57
0VRb8B2ls0GDEfmKiL8FWJ~Soltera~single~2024-09-25~1~Sony Music Latin~82
7fDOsfo0KfyUV2crgrG6zR~Suniyan Suniyan~single~2024-04-12~1~Mix It Up Studio~71
0FiwuAsxJG4I8SXjvIw4x5~Ask & Receive 2~album~2024-11-01~7~Sound African Recordings~45
3tm2lX4PPpYX1aRAJrgl2R~To Ashes and Blood (from the series Arcane League of Legends)~single~2024-11-09~1~Riot Games~68
4rqK6xBQRRn9jBrHRQ3J2w~Confia (Ao Vivo)~album~2023-01-20~18~Som Livre~72
1poClftP5T3zRcqpsxPPfW~"Raanjhan (From ""Do Patti"")"~single~2024-10-04~1~T-Series~73
3C5uwdRE5QRoXSGPPxpDd4~PRIMERA MUSA~album~2024-09-20~17~Mr. 305 Records / Rimas Entertainment~88
3tOHGWG9GWuB2KBw6YisEX~031 Studio Camp~single~2024-07-03~2~Dlala Records and Funko Media~55
3IY6YKEqImAGM3hfoVO8W0~eGoli (feat. Eltee & Novatron)~single~2024-07-29~1~Mculo / EMPIRE~54
6UuPk9eKMZBEr0HizvV2Wy~O Céu Explica Tudo (Ao Vivo)~album~2017-07-07~18~Virgin Music Label And Artist Services (S&D)~82
3jc1H7VUFWvbnzyv4jGHko~It Girl (feat. Sampagne)~single~2024-10-24~2~Juicy Money Records~68
0jhYJp2HjjXL4Qr30p8THp~Loquita (Remix)~single~2024-05-15~1~WM Chile~67
77hzOhmvGH5BU4YenFkN60~hermaeus mora~single~2024-08-02~1~KOALA MUSIC~58
3vVIhgkDoC0vRBba5drHPe~"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")"~single~2024-02-02~1~T-Series~71
5ygGTL3c1ehuinc3zykAv3~Diqabang~single~2024-05-20~1~Unity Music Africa~54
5WAnfvzPNerWLrWtO8f1J8~Suka from Arizona~single~2024-06-21~2~broke~57
0jMhgDRoYlzzqIM407XCPk~MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1)~single~2024-09-13~1~DJ TOPO~75
3Z9VnhuHM0BmsNUVPWMd7y~DOCTOR~single~2024-08-29~1~Sony Music Latin~70
6MqxxhntIjn3kDZCctIMrN~TryToFriend~single~2023-12-18~1~Skorost Music~55
7KAE2VKLE6BMQIvhri7Ylf~LID~single~2024-09-27~1~LACAZETTE~71
6HKsZL1QL7e2Mp5HGNn6N0~Palagi (TJxKZ Version)~single~2024-08-28~1~TJ Monterde~73
7tCxLHdbch1AEkuv2EbLQc~"Aayi Nai (From ""Stree 2"")"~single~2024-08-01~1~Saregama India Ltd~71
4eguh1dJUXRh0IMiLKRwab~Lose Yourself~single~2024-10-15~7~S2 ENTERTAINMENT INC.~79
6pisGd3CugRqlclq4yp308~Anti Social Cool Kid~album~2024-02-15~13~LF BABYS~75
2jCRKrNZVbG2lGMs0S9Opa~Merry Christmas Everyone~album~1991-11-25~13~Sony Music CG~72
4diYnGIkyPOK6icZwTt6rM~Забий~single~2024-02-16~1~PAPA MUSIC~53
68CN2LzY8MoxO2udy2C22e~Sailor Song~single~2024-07-26~1~Gigi Perez PS/ Island~89
