artist_name~artist_genre
Souly~['Latin', 'Rock', 'Hip Hop', 'Pop', 'Non-Music']
Bad Bunny~['Latin', 'Reggae', 'Electronic', 'Pop', 'Hip Hop']
Dinos~"['Folk, World, & Country', 'Latin', 'Electronic', ""Children's"", 'Rock', 'Hip Hop', 'Pop', 'Jazz', 'Classical']"
Lwah Ndlunkulu~[]
Gigi Perez~['Rock', 'Pop']
KRISTIEE~[]
Big Zulu~['Jazz', 'Hip Hop']
Roddy Ricch~['Hip Hop', 'Funk / Soul', 'Electronic']
NewJeans~['Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Dj 4kerty~[]
Mc Brinquedo~['Latin']
Mora~"['Stage & Screen', 'Folk, World, & Country', 'Latin', 'Electronic', ""Children's"", 'Rock', 'Classical', 'Hip Hop', 'Jazz', 'Pop', 'Blues']"
Love Funk~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Pop']
Quevedo~['Folk, World, & Country', 'Latin', 'Reggae', 'Electronic', 'Jazz', 'Pop', 'Hip Hop', 'Rock', 'Classical']
Oskoow~[]
Joé Dwèt Filé~['Hip Hop', 'Pop', 'Funk / Soul']
La T y La M~[]
DJ Oreia~[]
Dulquer Salmaan~['Pop']
Pomme~['Folk, World, & Country', 'Funk / Soul', 'Rock', 'Pop', 'Blues']
MC Joãozinho VT~[]
G-DRAGON~['Stage & Screen', 'Funk / Soul', 'Electronic', 'Hip Hop', 'Pop', 'Non-Music']
SANTA~['Folk, World, & Country', 'Latin', 'Reggae', 'Electronic', 'Rock', 'Pop']
Ghost Killer Track~['Hip Hop']
TNK MusiQ~[]
Mc Duzinho SP~[]
Yanda Woods~[]
Kaique e Felipe~[]
League of Legends~['Rock', 'Pop', 'Stage & Screen', 'Electronic']
Kapo~['Folk, World, & Country', 'Latin', 'Electronic', 'Rock', 'Jazz', 'Hip Hop', 'Pop']
Favé~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Classical', 'Pop', 'Blues']
AzChike~['Hip Hop']
MK Productions~[]
Ramos.~['Folk, World, & Country', 'Latin', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Jazz', 'Classical']
Young Jonn~['Hip Hop', 'Funk / Soul']
SadSvit~['Rock', 'Pop', 'Hip Hop']
Asake~['Pop', 'Hip Hop', 'Folk, World, & Country', 'Funk / Soul']
Léo Foguete~[]
Guy2Bezbar~[]
Dasha~['Folk, World, & Country', 'Stage & Screen', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop', 'Jazz', 'Blues']
Shweta Mohan~['Pop', 'Folk, World, & Country']
2Point1~[]
Teddy Swims~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop', 'Blues']
Prototype~['Rock', 'Pop', 'Electronic']
Shakira~['Folk, World, & Country', 'Latin', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
DJ Glenner~[]
Hugo & Guilherme~['Folk, World, & Country', 'Latin', 'Classical']
MC GP~[]
Felipe Araújo~['Pop', 'Latin', 'Folk, World, & Country']
elaggume~[]
Kamoh Xaba~[]
Aitana~['Folk, World, & Country', 'Stage & Screen', 'Latin', 'Electronic', 'Rock', 'Pop']
FORTUNA 812~[]
Mc Magal~[]
Dean Martin~['Stage & Screen', 'Folk, World, & Country', 'Latin', 'Jazz', 'Pop', 'Blues']
Big One~['Folk, World, & Country', 'Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop', 'Jazz']
Israel & Rodolffo~[]
La Mano 1.9~[]
Clayton & Romário~[]
DJ KAP~['Pop', 'Hip Hop', 'Latin']
Nicki Nicole~['Pop', 'Hip Hop', 'Latin', 'Funk / Soul']
Outsyd Eddie~[]
reezy~['Hip Hop', 'Electronic']
DJ Maphorisa~['Pop', 'Folk, World, & Country', 'Funk / Soul', 'Electronic']
Laura Pausini~['Latin', 'Funk / Soul', 'Electronic', 'Rock', 'Pop']
Blessd~['Latin']
PEDRO SAMPAIO~['Folk, World, & Country', 'Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Pop']
Marina Sena~['Folk, World, & Country', 'Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Rock', 'Pop']
Fuerza Regida~['Pop', 'Latin']
Sofia Carson~['Pop', 'Stage & Screen', 'Electronic']
Ikky~['Folk, World, & Country', 'Hip Hop', 'Latin', 'Pop']
Sonu Nigam~['Pop', 'Folk, World, & Country', 'Brass & Military', 'Stage & Screen']
LastBornDiroba~[]
Cris Mj~['Pop', 'Hip Hop', 'Latin', 'Electronic']
Rochak Kohli~['Folk, World, & Country', 'Pop', 'Stage & Screen']
Ed Sheeran~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Bassie~"['Stage & Screen', 'Reggae', 'Electronic', ""Children's"", 'Pop', 'Non-Music']"
GISELLE~"['Stage & Screen', 'Folk, World, & Country', 'Latin', 'Funk / Soul', 'Electronic', ""Children's"", 'Rock', 'Pop', 'Classical', 'Jazz', 'Hip Hop']"
Ana Castela~['Folk, World, & Country', 'Pop', 'Latin', 'Electronic']
Lash curry~[]
Snow Strippers~['Electronic']
LeeMcKrazy~[]
Shallipopi~[]
Nicki Minaj~['Hip Hop', 'Pop', 'Funk / Soul', 'Electronic']
кис-кис~['Rock', 'Hip Hop', 'Electronic']
Arcane~['Stage & Screen', 'Electronic', 'Rock', 'Hip Hop', 'Classical', 'Pop']
Dladla Mshunqisi~[]
Poshlaya Molly~[]
Sminofu~[]
The Neighbourhood~['Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Ney The Bae~[]
MC Ryan SP~['Pop', 'Hip Hop']
Outsyd DJ~[]
Daniel Caesar~['Hip Hop', 'Pop', 'Funk / Soul']
Amir Ameer~[]
Focalistic~['Hip Hop']
Lily-Rose Depp~['Pop', 'Stage & Screen', 'Funk / Soul', 'Electronic']
Guilherme & Benuto~[]
Gracie Abrams~['Rock', 'Pop']
Orso~['Folk, World, & Country', 'Electronic', 'Jazz', 'Rock', 'Pop', 'Non-Music']
GloRilla~['Hip Hop', 'Pop', 'Funk / Soul']
Goldmax~[]
Sachet-Parampara~['Folk, World, & Country', 'Pop', 'Stage & Screen']
Amaal Mallik~['Pop', 'Folk, World, & Country', 'Stage & Screen']
Omar Courtz~['Hip Hop', 'Latin', 'Electronic']
Seyi Vibez~[]
YG Marley~[]
Tml Vibez~[]
zhanulka~['Rock', 'Pop']
SDM~['Rock', 'Hip Hop', 'Funk / Soul', 'Electronic']
DJ Snake~['Folk, World, & Country', 'Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Hip Hop', 'Pop']
Kausar Munir~['Pop', 'Folk, World, & Country', 'Stage & Screen']
Funky Qla~[]
Divya Kumar~['Stage & Screen']
Stryv~['Electronic']
Hamza~['Folk, World, & Country', 'Reggae', 'Electronic', 'Hip Hop', 'Pop']
Cristian Di Marco~[]
Sevdaliza~['Funk / Soul', 'Electronic', 'Rock', 'Jazz', 'Pop']
KeBlack~['Hip Hop', 'Pop']
Sly~['Electronic', 'Rock', 'Hip Hop', 'Classical', 'Pop']
Seemah~[]
Stromae~['Rock', 'Hip Hop', 'Pop', 'Electronic']
Travis Scott~['Hip Hop', 'Pop', 'Electronic']
Lady Gaga~['Stage & Screen', 'Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop', 'Jazz']
Jazeek~['Hip Hop']
Novatron~['Rock', 'Electronic']
aespa~['Pop', 'Hip Hop', 'Funk / Soul', 'Electronic']
Sabrina Carpenter~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Pop']
Kavinsky~['Electronic']
Henry Freitas~[]
Mitraz~['Pop', 'Stage & Screen', 'Electronic']
shadowraze~[]
Loco~['Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Mohit Chauhan~[]
Uriel Lozano~['Latin']
Brenda Lee~['Folk, World, & Country', 'Funk / Soul', 'Jazz', 'Rock', 'Pop']
Angela Torres~[]
DYSTINCT~[]
FloyyMenor~['Latin']
Malaysia Vasudevan~['Folk, World, & Country', 'Stage & Screen', 'Funk / Soul', 'Electronic', 'Pop', 'Non-Music']
Grupo Menos É Mais~['Pop', 'Latin']
Noriel~"['Folk, World, & Country', 'Latin', 'Funk / Soul', ""Children's"", 'Jazz', 'Hip Hop']"
Smash SA~['Hip Hop']
Jul~['Hip Hop', 'Pop', 'Electronic']
Josh Brar~[]
Mshinwemali~[]
Romeo Santos~['Pop', 'Latin', 'Funk / Soul']
Kharishma~[]
Shirin David~['Hip Hop', 'Pop', 'Electronic']
Charli xcx~['Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Bouss~[]
Trueno~['Latin', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Linkin Park~['Rock', 'Hip Hop', 'Pop', 'Electronic']
Bobby Helms~['Folk, World, & Country', 'Stage & Screen', 'Funk / Soul', 'Rock', 'Pop']
Darkoo~['Hip Hop', 'Funk / Soul']
Miksu / Macloud~['Hip Hop', 'Pop', 'Electronic']
Karina~"['Folk, World, & Country', 'Stage & Screen', 'Latin', 'Electronic', ""Children's"", 'Rock', 'Pop', 'Non-Music']"
Benson Boone~['Rock', 'Pop']
GIMS~['Hip Hop', 'Pop', 'Funk / Soul', 'Electronic']
Billie Eilish~['Stage & Screen', 'Latin', 'Electronic', 'Rock', 'Pop']
Hitta J3~['Hip Hop']
Wanitwa Mos~[]
DJ Japa NK~[]
Ruger~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Hip Hop', 'Pop', 'Non-Music']
Rolf Zuckowski~"['Folk, World, & Country', 'Stage & Screen', 'Electronic', ""Children's"", 'Classical', 'Pop', 'Rock', 'Non-Music']"
Theodora~"['Folk, World, & Country', 'Electronic', ""Children's"", 'Rock', 'Classical', 'Pop', 'Jazz', 'Non-Music']"
La Pantera~['Rock', 'Pop', 'Latin', 'Funk / Soul']
Yugendran Vasudevan~[]
Lefty Gunplay~[]
Dani Fernández~['Rock', 'Pop']
Kabza De Small~['Folk, World, & Country', 'Electronic']
Nina Chuba~['Hip Hop', 'Pop', 'Electronic']
Cyfred~[]
Casswell P~[]
FMK~['Latin', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Darshan Raval~['Pop', 'Folk, World, & Country', 'Stage & Screen']
Mc Negão Original~[]
Phoenix~['Stage & Screen', 'Folk, World, & Country', 'Reggae', 'Funk / Soul', 'Electronic', 'Rock', 'Jazz', 'Pop', 'Classical', 'Blues']
The Kid LAROI~['Hip Hop', 'Pop', 'Electronic']
Bruno Mars~['Reggae', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Kwesta~['Hip Hop', 'Latin', 'Reggae']
Shubh~['Folk, World, & Country', 'Funk / Soul', 'Rock', 'Jazz', 'Hip Hop', 'Pop']
Anaïs Cardot~['Hip Hop']
Pabllo Vittar~['Folk, World, & Country', 'Latin', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Neeraj Shridhar~['Stage & Screen']
The Weeknd~['Stage & Screen', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop', 'Non-Music']
DJ TOPO~['Electronic']
Pawan Singh~[]
Feid~['Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Pop', 'Hip Hop']
Dlala Thukzin~['Electronic']
Caiiro~['Rock', 'Electronic']
Sachin-Jigar~['Folk, World, & Country', 'Stage & Screen', 'Funk / Soul', 'Rock', 'Pop', 'Classical', 'Non-Music']
Shilpa Rao~['Pop', 'Stage & Screen']
Rauw Alejandro~['Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Jazz', 'Pop', 'Hip Hop']
Shoday~[]
AYLIVA~['Pop', 'Hip Hop']
Morgan Wallen~['Rock', 'Pop', 'Folk, World, & Country', 'Electronic']
Matheus & Kauan~['Pop', 'Latin', 'Folk, World, & Country', 'Electronic']
Brown Joel~['Folk, World, & Country', 'Stage & Screen', 'Jazz', 'Pop', 'Classical', 'Blues', 'Brass & Military']
benny blanco~['Latin', 'Reggae', 'Electronic', 'Hip Hop', 'Pop']
Mariah Carey~['Stage & Screen', 'Funk / Soul', 'Electronic', 'Jazz', 'Pop', 'Hip Hop', 'Classical']
Usimamane~[]
Justin Bieber~['Stage & Screen', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Zach Bryan~['Rock', 'Folk, World, & Country']
Mnqobi yazo~[]
YSY A~['Jazz', 'Hip Hop', 'Latin']
Sir Trill~[]
Umafikizolo~[]
Mawelele~[]
Dadi~"['Folk, World, & Country', 'Stage & Screen', 'Latin', 'Funk / Soul', 'Electronic', ""Children's"", 'Jazz', 'Pop', 'Rock', 'Hip Hop', 'Blues']"
X-Morizo~[]
Clarent~['Rock']
fleurnothappy~[]
Myles Smith~['Pop', 'Blues']
Cici~['Folk, World, & Country', 'Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Jazz', 'Pop', 'Blues']
Kidd Keo~['Hip Hop', 'Pop', 'Electronic']
Tochi Raina~[]
Zerrydl~[]
Gurpreet Saini~['Pop']
Kali Uchis~['Latin', 'Reggae', 'Funk / Soul', 'Electronic', 'Pop', 'Hip Hop']
Khathapillar~[]
Coldplay~['Rock', 'Pop', 'Electronic']
Ke Personajes~[]
Jonita Gandhi~['Hip Hop', 'Pop', 'Folk, World, & Country', 'Stage & Screen']
Tebogo G Mashego~[]
Rema~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Shreyas Puranik~['Stage & Screen']
TAEYANG~['Hip Hop', 'Pop', 'Funk / Soul', 'Electronic']
Raj Ranjodh~['Pop', 'Folk, World, & Country', 'Stage & Screen']
Ranger~['Rock', 'Pop', 'Funk / Soul', 'Electronic']
Berq~['Pop']
V~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Classical', 'Pop', 'Hip Hop', 'Non-Music']
Post Malone~['Rock', 'Hip Hop', 'Pop', 'Folk, World, & Country']
Tiago PZK~['Pop', 'Rock', 'Hip Hop', 'Latin']
VEN1~[]
Duki~['Folk, World, & Country', 'Latin', 'Electronic', 'Rock', 'Pop', 'Hip Hop']
Indraneel~['Folk, World, & Country', 'Stage & Screen']
Nasboi~[]
Fido~"['Reggae', 'Funk / Soul', 'Electronic', ""Children's"", 'Hip Hop', 'Non-Music']"
Rels B~['Hip Hop', 'Latin', 'Pop']
Adam~['Rock', 'Pop', 'Folk, World, & Country', 'Electronic']
Mc Daniel~['Folk, World, & Country', 'Funk / Soul', 'Electronic', 'Rock', 'Pop', 'Hip Hop', 'Blues']
fallen777angel~[]
Deejhay RB~[]
Werenoi~['Hip Hop']
ILLIT~['Rock', 'Pop', 'Electronic']
Raj Shekhar~['Pop', 'Folk, World, & Country', 'Stage & Screen']
Lil Wayne~['Rock', 'Hip Hop', 'Pop']
Un Poco de Ruido~[]
Lynda~['Folk, World, & Country', 'Latin', 'Electronic', 'Rock', 'Hip Hop', 'Pop']
Shreya Ghoshal~['Pop', 'Folk, World, & Country', 'Stage & Screen']
CowBoii~[]
Tevin Campbell~['Stage & Screen', 'Funk / Soul', 'Electronic', 'Hip Hop', 'Pop']
Violetta Sokolova~[]
Burna Boy~['Folk, World, & Country', 'Reggae', 'Funk / Soul', 'Electronic', 'Jazz', 'Hip Hop', 'Pop']
